   13   16   29 S      28996608.846000        0.000000
   14   16   30 S      29984902.995000        0.000000
   15   16   31 S      30979554.462000        0.000000
   16   16   32 S      31972070.731000       95.020000
   17   16   33 S      32971458.538000        0.750000
   18   16   34 S      33967866.873000        4.210000
   19   16   35 S      34969032.184000        0.000000
   20   16   36 S      35967080.876000        0.020000
   21   16   37 S      36971125.712000        0.000000
   22   16   38 S      37971163.439000        0.000000
   23   16   39 S      38975135.275000        0.000000
   24   16   40 S      39975470.000000        0.000000
   25   16   41 S      40980030.000000        0.000000
   26   16   42 S      41981490.000000        0.000000
   27   16   43 S      42986600.000000        0.000000
   14   17   31 Cl     30992415.991000        0.000000
   15   17   32 Cl     31985688.949000        0.000000
   16   17   33 Cl     32977451.839000        0.000000
   17   17   34 Cl     33973762.994000        0.000000
   18   17   35 Cl     34968852.706000       75.770000
   19   17   36 Cl     35968306.944000        0.000000
   20   17   37 Cl     36965902.596000       24.230000
   21   17   38 Cl     37968010.546000        0.000000
   22   17   39 Cl     38968008.608000        0.000000
   23   17   40 Cl     39970415.556000        0.000000
   24   17   41 Cl     40970650.212000        0.000000
   25   17   42 Cl     41973174.994000        0.000000
   26   17   43 Cl     42974203.385000        0.000000
   27   17   44 Cl     43978538.712000        0.000000
   28   17   45 Cl     44979700.000000        0.000000
   14   18   32 Ar     31997660.701000        0.000000
   15   18   33 Ar     32989928.696000        0.000000
   16   18   34 Ar     33980270.094000        0.000000
   17   18   35 Ar     34975256.725000        0.000000
   18   18   36 Ar     35967546.258000        0.337000
   19   18   37 Ar     36966775.904000        0.000000
   20   18   38 Ar     37962732.162000        0.063000
   21   18   39 Ar     38964313.412000        0.000000
   22   18   40 Ar     39962383.124000       99.600000
   23   18   41 Ar     40964500.828000        0.000000
   24   18   42 Ar     41963046.386000        0.000000
   25   18   43 Ar     42965670.612000        0.000000
   26   18   44 Ar     43965365.180000        0.000000
   27   18   45 Ar     44968094.890000        0.000000
   28   18   46 Ar     45968093.379000        0.000000
   29   18   47 Ar     46972186.150000        0.000000
   16   19   35 K      34988011.614000        0.000000
   17   19   36 K      35981293.382000        0.000000
   18   19   37 K      36973376.892000        0.000000
   19   19   38 K      37969080.114000        0.000000
   20   19   39 K      38963706.860000       93.258100
   21   19   40 K      39963998.671000        0.011700
   22   19   41 K      40961825.972000        6.730200
   23   19   42 K      41962403.059000        0.000000
   24   19   43 K      42960715.740000        0.000000
   25   19   44 K      43961556.131000        0.000000
   26   19   45 K      44960699.603000        0.000000
   27   19   46 K      45961976.115000        0.000000
   28   19   47 K      46961677.719000        0.000000
   29   19   48 K      47965512.858000        0.000000
   30   19   49 K      48967449.995000        0.000000
   31   19   50 K      49972782.743000        0.000000
   16   20   36 Ca     35993087.233000        0.000000
   17   20   37 Ca     36985871.503000        0.000000
   18   20   38 Ca     37976318.636000        0.000000
   19   20   39 Ca     38970717.728000        0.000000
   20   20   40 Ca     39962591.153000       96.941000
   21   20   41 Ca     40962278.347000        0.000000
   22   20   42 Ca     41958618.333000        0.647000
   23   20   43 Ca     42958766.828000        0.135000
   24   20   44 Ca     43955481.080000        2.086000
   25   20   45 Ca     44956185.924000        0.000000
   26   20   46 Ca     45953692.704000        0.004000
   27   20   47 Ca     46954546.405000        0.000000
   28   20   48 Ca     47952533.423000        0.187000
   29   20   49 Ca     48955673.214000        0.000000
   30   20   50 Ca     49957518.197000        0.000000
   31   20   51 Ca     50961454.744000        0.000000
   32   20   52 Ca     51965100.000000        0.000000
   18   21   39 Sc     38984790.007000        0.000000
   19   21   40 Sc     39977964.013000        0.000000
   20   21   41 Sc     40969251.320000        0.000000
   21   21   42 Sc     41965516.772000        0.000000
   22   21   43 Sc     42961150.976000        0.000000
   23   21   44 Sc     43959403.043000        0.000000
   24   21   45 Sc     44955910.213000      100.000000
   25   21   46 Sc     45955170.221000        0.000000
   26   21   47 Sc     46952407.973000        0.000000
   27   21   48 Sc     47952234.918000        0.000000
   28   21   49 Sc     48950023.988000        0.000000
   29   21   50 Sc     49952186.920000        0.000000
   30   21   51 Sc     50953602.611000        0.000000
   31   21   52 Sc     51956568.761000        0.000000
   33   21   54 Sc     53963500.000000        0.000000
   18   22   40 Ti     39990498.906000        0.000000
   20   22   42 Ti     41973031.621000        0.000000
   21   22   43 Ti     42968523.341000        0.000000
   22   22   44 Ti     43959690.234000        0.000000
   23   22   45 Ti     44958124.320000        0.000000
   24   22   46 Ti     45952629.455000        8.000000
   25   22   47 Ti     46951763.738000        7.300000
   26   22   48 Ti     47947947.000000       73.800000
   27   22   49 Ti     48947870.735000        5.500000
   28   22   50 Ti     49944792.016000        5.400000
   29   22   51 Ti     50946615.964000        0.000000
   30   22   52 Ti     51946898.122000        0.000000
   31   22   53 Ti     52949731.346000        0.000000
   32   22   54 Ti     53951037.894000        0.000000
   33   22   55 Ti     54955226.493000        0.000000
   34   22   56 Ti     55957990.000000        0.000000
   22   23   45 V      44965782.156000        0.000000
   23   23   46 V      45960199.455000        0.000000
   24   23   47 V      46954906.881000        0.000000
   25   23   48 V      47952254.426000        0.000000
   26   23   49 V      48948516.860000        0.000000
   27   23   50 V      49947162.665000        0.250000
   28   23   51 V      50943963.548000       99.750000
   29   23   52 V      51944779.532000        0.000000
   30   23   53 V      52944342.153000        0.000000
   31   23   54 V      53946444.018000        0.000000
   32   23   55 V      54947237.831000        0.000000
   33   23   56 V      55950448.332000        0.000000
   34   23   57 V      56952466.423000        0.000000
   35   23   58 V      57956720.000000        0.000000
   36   23   59 V      58959300.000000        0.000000
   37   23   60 V      59964500.000000        0.000000
   22   24   46 Cr     45968361.613000        0.000000
   23   24   47 Cr     46962906.382000        0.000000
   24   24   48 Cr     47954035.747000        0.000000
   25   24   49 Cr     48951341.006000        0.000000
   26   24   50 Cr     49946049.478000        4.345000
   27   24   51 Cr     50944771.639000        0.000000
   28   24   52 Cr     51940511.542000       83.789000
   29   24   53 Cr     52940653.419000        9.501000
   30   24   54 Cr     53938884.557000        2.365000
   31   24   55 Cr     54940843.801000        0.000000
